SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time,Days_Time1,Days_Time2,Days_Time3,Instructor
INFO,103,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32222?crseNumb=103,32222,Introduction to Data Science,TBD,TBD,,,Il-Yeol Song
INFO,110,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30291?crseNumb=110,30291,Introduction to Human-Computer Interaction,MW,03:00 pm - 04:20 pm,,,STAFF
INFO,150,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32560?crseNumb=150,32560,Introduction to Ubiquitous Computing,TR,05:00 pm - 06:20 pm,,,Tim J Gorichanaz
INFO,151,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30766?crseNumb=151,30766,Web Systems and Services I,MW,04:30 pm - 05:50 pm,,,Bo Song
INFO,151,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32091?crseNumb=151,32091,Web Systems and Services I,TBD,TBD,,,STAFF
INFO,153,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32940?crseNumb=153,32940,Applied Data Management,MW,03:00 pm - 04:20 pm,,,Bo Song
INFO,153,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32224?crseNumb=153,32224,Applied Data Management,TBD,TBD,,,Weimao Ke
INFO,200,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31089?crseNumb=200,31089,Systems Analysis I,MW,01:30 pm - 02:50 pm,,,Hegler Correa Tissot
INFO,200,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34632?crseNumb=200,34632,Systems Analysis I,TBD,TBD,,,Hegler Correa Tissot
INFO,202,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31986?crseNumb=202,31986,Data Curation,TR,09:30 am - 10:50 am,,,STAFF
INFO,210,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30292?crseNumb=210,30292,Database Management Systems,MW,12:00 pm - 01:20 pm,,,Bo Song
INFO,210,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32079?crseNumb=210,32079,Database Management Systems,TBD,TBD,,,Joseph D Adair
INFO,212,Lecture & Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32225?crseNumb=212,32225,Data Science Programming I,TR,12:30 pm - 01:50 pm,,,Yuan An
INFO,215,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32941?crseNumb=215,32941,Social Aspects of Information Systems,TR,11:00 am - 12:20 pm,,,STAFF
INFO,215,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34635?crseNumb=215,34635,Social Aspects of Information Systems,MW,04:30 pm - 05:50 pm,,,Gabrielle M Salib
INFO,300,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30293?crseNumb=300,30293,Information Retrieval Systems,TR,11:00 am - 12:20 pm,,,STAFF
INFO,310,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31347?crseNumb=310,31347,Human-Centered Design Process & Methods,TR,09:30 am - 10:50 am,,,STAFF
INFO,310,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32226?crseNumb=310,32226,Human-Centered Design Process & Methods,TBD,TBD,,,STAFF
INFO,310,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34637?crseNumb=310,34637,Human-Centered Design Process & Methods,TBD,TBD,,,STAFF
INFO,323,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31981?crseNumb=323,31981,Cloud Computing and Big Data,TR,02:00 pm - 03:20 pm,,,Yuan An
INFO,324,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32942?crseNumb=324,32942,Team Process and Product,TR,05:00 pm - 06:20 pm,,,STAFF
INFO,332,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33631?crseNumb=332,33631,Exploratory Data Analytics,MW,10:30 am - 11:50 am,,,Hegler Correa Tissot
INFO,355,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34640?crseNumb=355,34640,Systems Analysis II,TBD,TBD,,,Peter Grillo
INFO,365,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32227?crseNumb=365,32227,Database Administration I,TR,08:00 am - 09:20 am,,,Xiaohua Hu
INFO,365,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32228?crseNumb=365,32228,Database Administration I,TBD,TBD,,,Xiaohua Hu
INFO,371,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34641?crseNumb=371,34641,Data Mining Applications,MW,04:30 pm - 05:50 pm,,,STAFF
INFO,375,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31346?crseNumb=375,31346,Introduction to Information Systems Assurance,TBD,TBD,,,STAFF
INFO,420,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32229?crseNumb=420,32229,Software Project Management,MW,03:00 pm - 04:20 pm,,,Scott A McCreary
INFO,432,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34642?crseNumb=432,34642,Advanced Data Analytics,TR,02:00 pm - 03:20 pm,,,STAFF
INFO,440,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32651?crseNumb=440,32651,Social Media Data Analysis,TR,03:30 pm - 04:50 pm,,,Shadi Rezapour
INFO,442,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32943?crseNumb=442,32943,Data Science Projects,MW,04:30 pm - 05:50 pm,,,Bhupesh Y Shetty
INFO,505,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32230?crseNumb=505,32230,Information Professionals and Information Ethics,M,12:00 pm - 02:50 pm,,,STAFF
INFO,505,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31982?crseNumb=505,31982,Information Professionals and Information Ethics,TBD,TBD,,,STAFF
INFO,506,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32231?crseNumb=506,32231,"Users, Services, & Resources",F,12:00 pm - 02:50 pm,,,Jung-Ran Park
INFO,506,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31983?crseNumb=506,31983,"Users, Services, & Resources",TBD,TBD,,,Jung-Ran Park
INFO,508,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32944?crseNumb=508,32944,Information Innovation through Design Thinking,W,06:00 pm - 08:50 pm,,,Tim J Gorichanaz
INFO,508,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32945?crseNumb=508,32945,Information Innovation through Design Thinking,TBD,TBD,,,Tim J Gorichanaz
INFO,517,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31344?crseNumb=517,31344,Principles of Cybersecurity,TBD,TBD,,,Patrick Keating
INFO,532,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32561?crseNumb=532,32561,Software Development,W,06:00 pm - 08:50 pm,,,STAFF
INFO,532,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31524?crseNumb=532,31524,Software Development,TBD,TBD,,,STAFF
INFO,540,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31807?crseNumb=540,31807,Perspectives on Information Systems,TBD,TBD,,,Peter Grillo
INFO,590,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34643?crseNumb=590,34643,Foundations of Data and Information,TBD,TBD,,,Heather L Willever-Farr
INFO,591,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32232?crseNumb=591,32232,Data and Digital Stewardship,T,09:00 am - 11:50 am,,,Alexander H Poole
INFO,591,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31991?crseNumb=591,31991,Data and Digital Stewardship,TBD,TBD,,,Alexander H Poole
INFO,600,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32233?crseNumb=600,32233,Web Systems & Architecture,M,09:00 am - 11:50 am,,,STAFF
INFO,600,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31987?crseNumb=600,31987,Web Systems & Architecture,TBD,TBD,,,STAFF
INFO,605,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31525?crseNumb=605,31525,Database Management Systems,TBD,TBD,,,Stephen J Frein
INFO,607,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32946?crseNumb=607,32946,Applied Database Technologies,T,06:30 pm - 09:20 pm,,,Il-Yeol Song
INFO,607,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31875?crseNumb=607,31875,Applied Database Technologies,TBD,TBD,,,Il-Yeol Song
INFO,608,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31988?crseNumb=608,31988,Human-Computer Interaction,T,01:00 pm - 03:50 pm,,,STAFF
INFO,615,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33035?crseNumb=615,33035,Designing with Data,TBD,TBD,,,Jina Huh-Yoo
INFO,620,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30874?crseNumb=620,30874,Information Systems Analysis and Design,TBD,TBD,,,Chad E Peiper
INFO,623,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32562?crseNumb=623,32562,Social Network Analytics,TBD,TBD,,,Christopher C Yang
INFO,629,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32947?crseNumb=629,32947,Applied Artificial Intelligence,T,06:30 pm - 09:20 pm,,,Rosina O Weber
INFO,629,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32948?crseNumb=629,32948,Applied Artificial Intelligence,TBD,TBD,,,Rosina O Weber
INFO,633,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32949?crseNumb=633,32949,Information Visualization,F,12:00 pm - 02:50 pm,,,Chaomei Chen
INFO,633,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32950?crseNumb=633,32950,Information Visualization,TBD,TBD,,,Chaomei Chen
INFO,634,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32563?crseNumb=634,32563,Data Mining,F,09:00 am - 11:50 am,,,Weimao Ke
INFO,646,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30875?crseNumb=646,30875,Information Systems Management,M,12:00 pm - 02:50 pm,,,STAFF
INFO,646,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31526?crseNumb=646,31526,Information Systems Management,TBD,TBD,,,STAFF
INFO,648,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30555?crseNumb=648,30555,Healthcare Informatics,TBD,TBD,,,STAFF
INFO,650,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33632?crseNumb=650,33632,Public Library Service,TBD,TBD,,,STAFF
INFO,659,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32564?crseNumb=659,32564,Introduction to Data Analytics,F,09:00 am - 11:50 am,,,Melvin E Moore
INFO,659,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32234?crseNumb=659,32234,Introduction to Data Analytics,TBD,TBD,,,Melvin E Moore
INFO,662,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32951?crseNumb=662,32951,Metadata and Resource Description,M,09:00 am - 11:50 am,,,Jung-Ran Park
INFO,662,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32952?crseNumb=662,32952,Metadata and Resource Description,TBD,TBD,,,Jung-Ran Park
INFO,682,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31090?crseNumb=682,31090,Storytelling,TBD,TBD,,,STAFF
INFO,687,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34644?crseNumb=687,34644,Issues in Information Literacy,W,06:00 pm - 08:50 pm,,,Denise E Agosto
INFO,687,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32953?crseNumb=687,32953,Issues in Information Literacy,TBD,TBD,,,Denise E Agosto
INFO,691,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34645?crseNumb=691,34645,Prototyping the User Experience,R,06:30 pm - 09:20 pm,,,Tim J Gorichanaz
INFO,691,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32954?crseNumb=691,32954,Prototyping the User Experience,TBD,TBD,,,Tim J Gorichanaz
INFO,712,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33899?crseNumb=712,33899,Information Assurance,TBD,TBD,,,Andrew W Calhoun
INFO,750,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35057?crseNumb=750,35057,Archival Access Systems,TBD,TBD,,,STAFF
INFO,816,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33633?crseNumb=816,33633,Qualitative Research Methods,M,03:00 pm - 05:50 pm,,,Denise E Agosto
INFO,821,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34647?crseNumb=821,34647,Foundations in Information Science,T,12:00 pm - 02:50 pm,,,Jane Greenberg
INFO,890,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32235?crseNumb=890,32235,Capstone Project,TBD,TBD,,,Alexander H Poole
INFO,890,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35058?crseNumb=890,35058,Capstone Project,TBD,TBD,,,STAFF
INFO,896,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34648?crseNumb=896,34648,Health Informatics Experience,TBD,TBD,,,Elizabeth A Campbell
SE,181,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33614?crseNumb=181,33614,Introduction to Software Engineering and Development,MW,03:00 pm - 04:20 pm,,,Preetha Chatterjee
SE,181,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33615?crseNumb=181,33615,Introduction to Software Engineering and Development,MW,04:30 pm - 05:50 pm,,,Preetha Chatterjee
SE,310,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32904?crseNumb=310,32904,Software Architecture I,W,12:00 pm - 02:50 pm,,,Jeff K Salvage
SE,310,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32905?crseNumb=310,32905,Software Architecture I,M,12:00 pm - 02:50 pm,,,Jeff K Salvage
SE,310,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32906?crseNumb=310,32906,Software Architecture I,T,10:00 am - 12:50 pm,,,Adelaida A Medlock
SE,320,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35107?crseNumb=320,35107,Software Verification and Validation,T,06:30 pm - 09:20 pm,,,Alex S Palmatier
SE,410,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34661?crseNumb=410,34661,Software Evolution,MW,10:30 am - 11:50 am,,,Gregory W Hislop
SE,577,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33616?crseNumb=577,33616,Software Architecture,W,06:30 pm - 09:20 pm,,,Filippos I Vokolos
SE,577,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33617?crseNumb=577,33617,Software Architecture,TBD,TBD,,,Filippos I Vokolos
SE,627,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32647?crseNumb=627,32647,Requirements Engineering and Management,T,06:30 pm - 09:20 pm,,,STAFF
SE,627,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32648?crseNumb=627,32648,Requirements Engineering and Management,TBD,TBD,,,STAFF
SE,630,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32546?crseNumb=630,32546,Software Engineering Economics,R,06:30 pm - 09:20 pm,,,Peter Grillo
SE,630,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32547?crseNumb=630,32547,Software Engineering Economics,TBD,TBD,,,Peter Grillo
SE,638,Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/35267?crseNumb=638,35267,Software Project Management,TBD,TBD,,,STAFF
UNIV,CI101,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31394?crseNumb=CI101,31394,The Drexel Experience,T,09:00 am - 09:50 am,,,Kristy L Eells
UNIV,CI101,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31395?crseNumb=CI101,31395,The Drexel Experience,M,10:00 am - 10:50 am,,,Tracy R Staeudle
UNIV,CI101,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31396?crseNumb=CI101,31396,The Drexel Experience,R,01:00 pm - 01:50 pm,,,Briana Green
UNIV,CI101,Lecture,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31397?crseNumb=CI101,31397,The Drexel Experience,T,11:00 am - 11:50 am,,,Kristy L Eells
UNIV,CI101,Lecture,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31398?crseNumb=CI101,31398,The Drexel Experience,F,03:00 pm - 03:50 pm,,,Riley E Wilkins
UNIV,CI101,Lecture,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31399?crseNumb=CI101,31399,The Drexel Experience,W,09:00 am - 09:50 am,,,William T Ahern
UNIV,CI101,Lecture,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31400?crseNumb=CI101,31400,The Drexel Experience,M,11:00 am - 11:50 am,,,Riley E Wilkins
UNIV,CI101,Lecture,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31989?crseNumb=CI101,31989,The Drexel Experience,T,01:00 pm - 01:50 pm,,,William T Ahern
UNIV,CI101,Lecture,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32911?crseNumb=CI101,32911,The Drexel Experience,R,11:00 am - 11:50 am,,,Tracy R Staeudle
AE,340,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30034?crseNumb=340,30034,Architectural Illumination and Electrical Systems,TR,09:30 am - 10:50 am,,,James J Lo
AE,390,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30043?crseNumb=390,30043,Architectural Engineering Design I,MW,04:00 pm - 05:50 pm,,,Alex J Stadel
AE,430,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30594?crseNumb=430,30594,Control Systems for HVAC,TR,09:30 am - 10:50 am,,,Jin Wen
AE,441,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34780?crseNumb=441,34780,Bio-inspired Design,W,09:00 am - 11:50 am,,,Eugenia Victoria V Ellis
AE,541,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34390?crseNumb=541,34390,Bio-inspired Design,W,09:00 am - 11:50 am,,,Eugenia Victoria V Ellis
AE,551,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33839?crseNumb=551,33839,Building Energy Systems I,T,06:30 pm - 09:20 pm,,,Jin Wen
CHE,211,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33645?crseNumb=211,33645,Material and Energy Balances I,MW,10:00 am - 11:50 am,,,Michael J Walters
CHE,220,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31841?crseNumb=220,31841,Computational Methods in Chemical Engineering I,TR,09:30 am - 10:50 am,,,Aviel Chaimovich
CHE,330,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33646?crseNumb=330,33646,Chemical Engineering Thermodynamics II,MW,10:00 am - 11:50 am,,,Joshua Lequieu
CHE,331,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33647?crseNumb=331,33647,Separation Processes,MW,03:30 pm - 04:50 pm,,,George F Rowell
CHE,341,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33648?crseNumb=341,33648,Fluid Mechanics,TR,10:00 am - 11:50 am,,,Nicolas J Alvarez
CHE,350,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33649?crseNumb=350,33649,Statistics and Design of Experiments,TR,02:00 pm - 03:20 pm,,,Megan Creighton
CHE,362,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/32770?crseNumb=362,32770,Chemical Kinetics and Reactor Design,TR,10:00 am - 11:50 am,,,Jason B Baxter
CHE,381,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34786?crseNumb=381,34786,Solutions to Climate Change,TR,03:30 pm - 04:50 pm,,,Jason B Baxter
CHE,381,Lecture,Face To Face,02H,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34905?crseNumb=381,34905,Solutions to Climate Change,TR,03:30 pm - 04:50 pm,,,Jason B Baxter
CHE,466,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33650?crseNumb=466,33650,Chemical Process Safety,TR,12:30 pm - 01:50 pm,,,John H Speidel
CHE,473,Lecture & Recitation,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34510?crseNumb=473,34510,Process Design III,MW,12:30 pm - 01:50 pm,,,John H Speidel
CHE,543,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30230?crseNumb=543,30230,Kinetics & Catalysis I,TR,09:30 am - 10:50 am,,,Joshua D Snyder
CHE,554,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30030?crseNumb=554,30030,Process Systems Engineering,MW,03:30 pm - 04:50 pm,,,Mike C Grady
CHE,581,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34787?crseNumb=581,34787,Solutions to Climate Change,TR,03:30 pm - 04:50 pm,,,Jason B Baxter
CHE,590,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31842?crseNumb=590,31842,Research Methods and Practices,MW,12:30 pm - 01:50 pm,,,Kenneth K Lau
CAE,493,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30093?crseNumb=493,30093,Senior Design Project III,R,01:00 pm - 02:50 pm,,,Joseph B Hughes
CIVE,240,Lecture,Remote Asynchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30035?crseNumb=240,30035,Engineering Economic Analysis,TBD,TBD,,,Seyed Nariman Mostafavi
CIVE,240,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30340?crseNumb=240,30340,Engineering Economic Analysis,TR,02:00 pm - 03:20 pm,,,Seyed Nariman Mostafavi
CIVE,302,Lab,Face To Face,061,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31763?crseNumb=302,31763,Structural Analysis I,M,02:00 pm - 03:50 pm,,,Aspasia Zerva
CIVE,302,Lab,Face To Face,062,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34812?crseNumb=302,34812,Structural Analysis I,M,12:00 pm - 01:50 pm,,,Aspasia Zerva
CIVE,302,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31762?crseNumb=302,31762,Structural Analysis I,TR,11:00 am - 12:20 pm,,,Aspasia Zerva
CIVE,312,Lab,Face To Face,060,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31960?crseNumb=312,31960,Soil Mechanics I,W,09:00 am - 10:50 am,,,Robert H Swan
CIVE,312,Lecture,Face To Face,A,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31963?crseNumb=312,31963,Soil Mechanics I,TR,09:30 am - 10:50 am,,,"Robert H Swan, Shi-Chieh Cheng"
CIVE,320,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30672?crseNumb=320,30672,Introduction to Fluid Flow,TR,11:00 am - 12:20 pm,,,Shannon L Capps
CIVE,402,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30127?crseNumb=402,30127,Structural Design III,TR,11:00 am - 12:20 pm,,,Abieyuwa O Aghayere
CIVE,430,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30036?crseNumb=430,30036,Hydrology,TR,12:30 pm - 01:50 pm,,,Bita Alizadehtazi
CIVE,520,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/31025?crseNumb=520,31025,Advanced Concrete Technology,M,06:00 pm - 08:50 pm,,,Amir Farnam
CIVE,540,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33036?crseNumb=540,33036,Forensic Structural Engineering,T,06:30 pm - 09:20 pm,,,Abieyuwa O Aghayere
CIVE,564,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33838?crseNumb=564,33838,Sustainable Water Resource Engineering,T,06:30 pm - 09:20 pm,,,Franco A Montalto
CIVE,T580,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34363?crseNumb=T580,34363,Special Topics in CIVE,TR,05:00 pm - 06:20 pm,,,Grace G Hsuan
CIVE,635,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/33038?crseNumb=635,33038,Slope Stability and Landslides,M,06:00 pm - 08:50 pm,,,Shi-Chieh Cheng
CIVE,640,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30878?crseNumb=640,30878,Environmental Geotechnics,TR,11:00 am - 12:20 pm,,,Barnes R Bierck
CIVE,703,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/30282?crseNumb=703,30282,Structural Analysis III,R,06:30 pm - 09:20 pm,,,Ivan Bartoli
CIVE,731,Lab,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34362?crseNumb=731,34362,Experimental Soil Mechanics II,T,06:30 pm - 09:20 pm,,,"Shi-Chieh Cheng, Miguel A Pando, Robert H Swan"
CIVE,839,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/34761?crseNumb=839,34761,Geomechanics Modeling,MW,03:30 pm - 04:50 pm,,,Miguel A Pando
