SubjectCode,CourseNo\.,InstrType,InstrMethod,Sec,CRN_URL,CRN,CourseTitle,Days_Time._,Days_Time.realName,Days_Time1._,Days_Time1.realName,Instructor
FIN,T680,Special Topics-Lecture,Face To Face,651,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15084?crseNumb=T680,15084,Value Creation Across Enterpri,TBD,Days _ Time,TBD,Days _ Time1,David A Becher
AADM,799,Thesis,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12230?crseNumb=799,12230,Thesis Completion,TBD,Days _ Time,TBD,Days _ Time1,Pamela Yau
DANC,102,Lecture,Remote Synchronous,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11901?crseNumb=102,11901,Yoga,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,STAFF
DANC,102,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11902?crseNumb=102,11902,Yoga,TR,Days _ Time,09:00 am - 10:20 am,Days _ Time1,STAFF
DANC,102,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11903?crseNumb=102,11903,Yoga,TR,Days _ Time,10:30 am - 11:50 am,Days _ Time1,STAFF
DANC,104,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12167?crseNumb=104,12167,Ballet Technique I,TR,Days _ Time,09:00 am - 10:20 am,Days _ Time1,STAFF
DANC,104,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13116?crseNumb=104,13116,Ballet Technique I,TR,Days _ Time,12:00 pm - 01:20 pm,Days _ Time1,Blanca Huertas-Agnew
DANC,105,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12358?crseNumb=105,12358,Modern Dance Technique I,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,Jennifer S Morley
DANC,105,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13599?crseNumb=105,13599,Modern Dance Technique I,MW,Days _ Time,01:30 pm - 02:50 pm,Days _ Time1,Miriam G Giguere
DANC,106,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13117?crseNumb=106,13117,Jazz Dance Technique I,TR,Days _ Time,03:00 pm - 04:20 pm,Days _ Time1,STAFF
DANC,107,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11904?crseNumb=107,11904,Hip-Hop Dance Technique I,TR,Days _ Time,10:30 am - 11:50 am,Days _ Time1,STAFF
DANC,107,Studio-Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11905?crseNumb=107,11905,Hip-Hop Dance Technique I,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,STAFF
DANC,107,Studio-Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13118?crseNumb=107,13118,Hip-Hop Dance Technique I,TR,Days _ Time,09:00 am - 10:20 am,Days _ Time1,STAFF
DANC,108,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11906?crseNumb=108,11906,Dance Improvisation I,F,Days _ Time,01:00 pm - 03:50 pm,Days _ Time1,STAFF
DANC,109,Studio,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13119?crseNumb=109,13119,African Dance Technique I,MW,Days _ Time,04:30 pm - 05:50 pm,Days _ Time1,STAFF
DANC,131,Practice,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10223?crseNumb=131,10223,Dance Practicum in Performance,TR,Days _ Time,05:00 pm - 06:20 pm,Days _ Time1,STAFF
DANC,131,Practice,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10677?crseNumb=131,10677,Dance Practicum in Performance,TR,Days _ Time,06:30 pm - 07:50 pm,Days _ Time1,STAFF
DANC,131,Practice,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10528?crseNumb=131,10528,Dance Practicum in Performance,F,Days _ Time,09:00 am - 11:50 am,Days _ Time1,Val J Ifill
DANC,131,Practice,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10560?crseNumb=131,10560,Dance Practicum in Performance,S,Days _ Time,10:00 am - 01:50 pm,Days _ Time1,STAFF
BIO,997,Research,Face To Face,014,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14614?crseNumb=997,14614,Research in Bioscience,TBD,Days _ Time,TBD,Days _ Time1,STAFF
DANC,131,Practice,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10632?crseNumb=131,10632,Dance Practicum in Performance,MW,Days _ Time,05:00 pm - 06:20 pm,Days _ Time1,STAFF
DANC,132,Practice,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10111?crseNumb=132,10111,Dance Practicum in Production,W,Days _ Time,09:00 pm - 10:20 pm,Days _ Time1,STAFF
DANC,133,Performance,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13120?crseNumb=133,13120,Dance Practicum in Choreography,R,Days _ Time,08:30 pm - 09:20 pm,Days _ Time1,STAFF
DANC,204,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11907?crseNumb=204,11907,Ballet Technique II,MW,Days _ Time,12:00 pm - 01:20 pm,Days _ Time1,Blanca Huertas-Agnew
DANC,205,Studio-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13121?crseNumb=205,13121,Modern Dance Technique II,MW,Days _ Time,10:30 am - 11:50 am,Days _ Time1,Val J Ifill
DANC,215,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11908?crseNumb=215,11908,Dance Appreciation,MW,Days _ Time,09:00 am - 10:20 am,Days _ Time1,Val J Ifill
DANC,216,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11938?crseNumb=216,11938,Introduction to Laban Movement Analysis,W,Days _ Time,01:30 pm - 02:50 pm,Days _ Time1,STAFF
DANC,T280,Special Topics-Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15232?crseNumb=T280,15232,Screen Dance,TR,Days _ Time,01:30 pm - 02:50 pm,Days _ Time1,Britt W Fishel
FIN,998,Research,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12152?crseNumb=998,12152,Dissertation Research in Finance,TBD,Days _ Time,TBD,Days _ Time1,Naveen D Daniel
BUSN,101,Lecture & Recitation,Face To Face,026,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11235?crseNumb=101,11235,Foundations of Business I,TR,Days _ Time,10:00 am - 11:50 am,Days _ Time1,John B Henderson
BUSN,101,Lecture & Recitation,Face To Face,027,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10889?crseNumb=101,10889,Foundations of Business I,TR,Days _ Time,12:00 pm - 01:50 pm,Days _ Time1,John B Henderson
BUSN,102,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11234?crseNumb=102,11234,Foundations of Business II,TR,Days _ Time,04:00 pm - 05:50 pm,Days _ Time1,STAFF
BUSN,111,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11683?crseNumb=111,11683,Foundations for Business,W,Days _ Time,06:00 pm - 09:50 pm,Days _ Time1,Eric E Rios
BUSN,501,Lecture,Online,901,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10999?crseNumb=501,10999,Measuring and Maximizing Financial Performance,TBD,Days _ Time,TBD,Days _ Time1,Albert W DeRitis
BUSN,614,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12427?crseNumb=614,12427,Foundations of Career & Professional Development,T,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,Kelly A Deily
BUSN,614,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12428?crseNumb=614,12428,Foundations of Career & Professional Development,W,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,Hilary M Slater
BUSN,614,Lecture,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14911?crseNumb=614,14911,Foundations of Career & Professional Development,R,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,Ashley A Forsythe
DANC,491,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13122?crseNumb=491,13122,Senior Project in Dance,R,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,Jennifer S Morley
DSMR,103,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12328?crseNumb=103,12328,Introduction to the Fashion Industry,TR,Days _ Time,09:30 am - 10:50 am,Days _ Time1,Maureen C DeSimone
DSMR,103,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12329?crseNumb=103,12329,Introduction to the Fashion Industry,TR,Days _ Time,09:30 am - 10:50 am,Days _ Time1,Chris D Baeza
DSMR,211,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10157?crseNumb=211,10157,Computer Design for Design and Merchandising,MW,Days _ Time,12:30 pm - 01:50 pm,Days _ Time1,Nick A Cassway
DSMR,211,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12330?crseNumb=211,12330,Computer Design for Design and Merchandising,MW,Days _ Time,02:00 pm - 03:20 pm,Days _ Time1,Nick A Cassway
DSMR,231,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10582?crseNumb=231,10582,Retail Operations,R,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,Maureen C DeSimone
DSMR,231,Lecture,Face To Face,002,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/14794?crseNumb=231,14794,Retail Operations,R,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,STAFF
DSMR,310,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11500?crseNumb=310,11500,Merchandising Operations & Management,W,Days _ Time,12:00 pm - 02:50 pm,Days _ Time1,Alphonso D McClendon
DSMR,311,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10673?crseNumb=311,10673,Visual Merchandising,R,Days _ Time,09:30 am - 11:20 am,Days _ Time1,Rachel A Higgins
DSMR,315,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10427?crseNumb=315,10427,Media Merchandising I,W,Days _ Time,09:00 am - 11:50 am,Days _ Time1,Nick A Cassway
DSMR,333,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10763?crseNumb=333,10763,Fashion Product Development,M,Days _ Time,12:00 pm - 02:50 pm,Days _ Time1,Alphonso D McClendon
DSMR,T380,Special Topics-Lecture,Online,900,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15590?crseNumb=T380,15590,Retail &  Merchandising Seminar in Leadership,TBD,Days _ Time,TBD,Days _ Time1,Tsz K Kwok
DSMR,464,Lecture,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15607?crseNumb=464,15607,Merchandising Analytics,T,Days _ Time,12:30 pm - 03:20 pm,Days _ Time1,Maureen C DeSimone
BUSN,997,Research,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12156?crseNumb=997,12156,Research Activity for PhD Students in LeBow College of Business,TBD,Days _ Time,TBD,Days _ Time1,STAFF
CHEC,353,Lecture & Recitation,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/12383?crseNumb=353,12383,Physical Chemistry and Applications III,TR,Days _ Time,09:00 am - 10:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,001,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11621?crseNumb=101,11621,General Chemistry I,R,Days _ Time,09:00 am - 09:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,003,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10038?crseNumb=101,10038,General Chemistry I,M,Days _ Time,10:00 am - 10:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,004,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10117?crseNumb=101,10117,General Chemistry I,M,Days _ Time,11:00 am - 11:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,005,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10226?crseNumb=101,10226,General Chemistry I,M,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,006,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10292?crseNumb=101,10292,General Chemistry I,M,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,007,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10118?crseNumb=101,10118,General Chemistry I,M,Days _ Time,02:00 pm - 02:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,008,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11622?crseNumb=101,11622,General Chemistry I,R,Days _ Time,03:00 pm - 03:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,009,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10152?crseNumb=101,10152,General Chemistry I,M,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,011,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10291?crseNumb=101,10291,General Chemistry I,T,Days _ Time,08:00 am - 08:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,012,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10456?crseNumb=101,10456,General Chemistry I,T,Days _ Time,09:00 am - 09:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,013,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10903?crseNumb=101,10903,General Chemistry I,R,Days _ Time,11:00 am - 11:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,014,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15568?crseNumb=101,15568,General Chemistry I,T,Days _ Time,08:00 am - 08:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,015,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15569?crseNumb=101,15569,General Chemistry I,T,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,016,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15570?crseNumb=101,15570,General Chemistry I,T,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,017,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10102?crseNumb=101,10102,General Chemistry I,T,Days _ Time,02:00 pm - 02:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,018,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15571?crseNumb=101,15571,General Chemistry I,T,Days _ Time,03:00 pm - 03:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,019,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10312?crseNumb=101,10312,General Chemistry I,T,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,020,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15572?crseNumb=101,15572,General Chemistry I,T,Days _ Time,05:00 pm - 05:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,022,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11619?crseNumb=101,11619,General Chemistry I,T,Days _ Time,03:00 pm - 03:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,023,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15573?crseNumb=101,15573,General Chemistry I,T,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,024,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10457?crseNumb=101,10457,General Chemistry I,W,Days _ Time,11:00 am - 11:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,025,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15574?crseNumb=101,15574,General Chemistry I,W,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,026,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10313?crseNumb=101,10313,General Chemistry I,W,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,027,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10314?crseNumb=101,10314,General Chemistry I,W,Days _ Time,02:00 pm - 02:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,029,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15575?crseNumb=101,15575,General Chemistry I,W,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,030,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11624?crseNumb=101,11624,General Chemistry I,R,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,032,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/11625?crseNumb=101,11625,General Chemistry I,F,Days _ Time,09:00 am - 09:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,033,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10315?crseNumb=101,10315,General Chemistry I,R,Days _ Time,10:00 am - 10:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,034,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13757?crseNumb=101,13757,General Chemistry I,F,Days _ Time,10:00 am - 10:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,035,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10316?crseNumb=101,10316,General Chemistry I,R,Days _ Time,12:00 pm - 12:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,036,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13758?crseNumb=101,13758,General Chemistry I,R,Days _ Time,01:00 pm - 01:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,037,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15581?crseNumb=101,15581,General Chemistry I,R,Days _ Time,11:00 am - 11:50 am,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,039,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13759?crseNumb=101,13759,General Chemistry I,R,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,040,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15576?crseNumb=101,15576,General Chemistry I,R,Days _ Time,05:00 pm - 05:50 pm,Days _ Time1,STAFF
DSMR,496,Lecture,Hybrid,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/10132?crseNumb=496,10132,Senior Problem in Design and Merchandising,R,Days _ Time,12:30 pm - 02:20 pm,Days _ Time1,Chris D Baeza
CHEM,101,Recitation/Discussion,Face To Face,042,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13760?crseNumb=101,13760,General Chemistry I,F,Days _ Time,09:00 am - 09:50 am,Days _ Time1,STAFF
DSRE,T580,Special Topics-Lecture,Face To Face,130,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/15638?crseNumb=T580,15638,Community Engagement & Design,T,Days _ Time,06:00 pm - 08:50 pm,Days _ Time1,STAFF
CHEM,101,Recitation/Discussion,Face To Face,043,https://termmasterschedule.drexel.edu/webtms_du/courseDetails/13761?crseNumb=101,13761,General Chemistry I,W,Days _ Time,04:00 pm - 04:50 pm,Days _ Time1,STAFF
